op,variant,in_shapes,out_shape,H,D,NH,NKV,T,Tk,I,V,M,K,N,dtype,backend,device,iters,avg_ms,std_ms,timestamp
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,256,1,1}","{64,16,4,1}",1024,64,16,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.196,0.120,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,256,8,1}","{64,16,4,1}",1024,64,16,8,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.827,0.083,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,2048,16,1}","{64,16,4,1}",1024,64,16,16,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.763,0.076,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,2048,1,1}","{64,16,4,1}",1024,64,16,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.178,0.118,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,2048,8,1}","{64,16,4,1}",1024,64,16,8,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.762,0.076,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,8192,16,1}","{64,16,4,1}",1024,64,16,16,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.905,0.090,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,8192,1,1}","{64,16,4,1}",1024,64,16,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.090,0.109,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,4,1}; KV{64,8192,8,1}","{64,16,4,1}",1024,64,16,8,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.951,0.095,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,256,16,1}","{64,16,64,1}",1024,64,16,16,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.752,0.075,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,256,1,1}","{64,16,64,1}",1024,64,16,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.028,0.103,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,256,8,1}","{64,16,64,1}",1024,64,16,8,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.971,0.097,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,2048,16,1}","{64,16,64,1}",1024,64,16,16,64,2048,,,,,,f16->f32,cpu-ggml,host,100,2.001,0.200,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,2048,1,1}","{64,16,64,1}",1024,64,16,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,1.826,0.183,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,2048,8,1}","{64,16,64,1}",1024,64,16,8,64,2048,,,,,,f16->f32,cpu-ggml,host,100,2.442,0.244,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,8192,16,1}","{64,16,64,1}",1024,64,16,16,64,8192,,,,,,f16->f32,cpu-ggml,host,100,5.054,0.505,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,8192,1,1}","{64,16,64,1}",1024,64,16,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,6.689,0.669,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,64,1}; KV{64,8192,8,1}","{64,16,64,1}",1024,64,16,8,64,8192,,,,,,f16->f32,cpu-ggml,host,100,5.637,0.564,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,256,16,1}","{64,16,256,1}",1024,64,16,16,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.173,0.117,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,256,1,1}","{64,16,256,1}",1024,64,16,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.123,0.112,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,256,8,1}","{64,16,256,1}",1024,64,16,8,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.113,0.111,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,2048,16,1}","{64,16,256,1}",1024,64,16,16,256,2048,,,,,,f16->f32,cpu-ggml,host,100,5.928,0.593,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,2048,1,1}","{64,16,256,1}",1024,64,16,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,5.961,0.596,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,2048,8,1}","{64,16,256,1}",1024,64,16,8,256,2048,,,,,,f16->f32,cpu-ggml,host,100,4.668,0.467,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,8192,16,1}","{64,16,256,1}",1024,64,16,16,256,8192,,,,,,f16->f32,cpu-ggml,host,100,33.727,3.373,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,8192,1,1}","{64,16,256,1}",1024,64,16,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,28.890,2.889,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,256,1}; KV{64,8192,8,1}","{64,16,256,1}",1024,64,16,8,256,8192,,,,,,f16->f32,cpu-ggml,host,100,25.793,2.579,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,256,16,1}","{64,16,1024,1}",1024,64,16,16,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.825,0.383,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,256,1,1}","{64,16,1024,1}",1024,64,16,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.733,0.373,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,256,8,1}","{64,16,1024,1}",1024,64,16,8,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.846,0.385,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,2048,16,1}","{64,16,1024,1}",1024,64,16,16,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,20.306,2.031,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,2048,1,1}","{64,16,1024,1}",1024,64,16,1,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,23.969,2.397,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,2048,8,1}","{64,16,1024,1}",1024,64,16,8,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,27.630,2.763,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,8192,16,1}","{64,16,1024,1}",1024,64,16,16,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,113.099,11.310,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,8192,1,1}","{64,16,1024,1}",1024,64,16,1,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,122.792,12.279,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{64,16,1024,1}; KV{64,8192,8,1}","{64,16,1024,1}",1024,64,16,8,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,91.129,9.113,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,256,32,1}","{32,32,4,1}",1024,32,32,32,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.019,0.102,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,256,1,1}","{32,32,4,1}",1024,32,32,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.331,0.133,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,256,16,1}","{32,32,4,1}",1024,32,32,16,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.104,0.110,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,2048,32,1}","{32,32,4,1}",1024,32,32,32,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.131,0.113,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,2048,1,1}","{32,32,4,1}",1024,32,32,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.997,0.100,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,2048,16,1}","{32,32,4,1}",1024,32,32,16,4,2048,,,,,,f16->f32,cpu-ggml,host,100,1.115,0.112,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,8192,32,1}","{32,32,4,1}",1024,32,32,32,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.271,0.127,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,8192,1,1}","{32,32,4,1}",1024,32,32,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.016,0.102,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,4,1}; KV{32,8192,16,1}","{32,32,4,1}",1024,32,32,16,4,8192,,,,,,f16->f32,cpu-ggml,host,100,1.184,0.118,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,256,32,1}","{32,32,64,1}",1024,32,32,32,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.869,0.087,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,256,1,1}","{32,32,64,1}",1024,32,32,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.089,0.109,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,256,16,1}","{32,32,64,1}",1024,32,32,16,64,256,,,,,,f16->f32,cpu-ggml,host,100,1.136,0.114,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,2048,32,1}","{32,32,64,1}",1024,32,32,32,64,2048,,,,,,f16->f32,cpu-ggml,host,100,1.488,0.149,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,2048,1,1}","{32,32,64,1}",1024,32,32,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,1.954,0.195,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,2048,16,1}","{32,32,64,1}",1024,32,32,16,64,2048,,,,,,f16->f32,cpu-ggml,host,100,1.508,0.151,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,8192,32,1}","{32,32,64,1}",1024,32,32,32,64,8192,,,,,,f16->f32,cpu-ggml,host,100,5.900,0.590,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,8192,1,1}","{32,32,64,1}",1024,32,32,1,64,8192,,,,,,f16->f32,cpu-ggml,host,100,6.710,0.671,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,64,1}; KV{32,8192,16,1}","{32,32,64,1}",1024,32,32,16,64,8192,,,,,,f16->f32,cpu-ggml,host,100,8.656,0.866,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,256,32,1}","{32,32,256,1}",1024,32,32,32,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.046,0.105,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,256,1,1}","{32,32,256,1}",1024,32,32,1,256,256,,,,,,f16->f32,cpu-ggml,host,100,1.140,0.114,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,256,16,1}","{32,32,256,1}",1024,32,32,16,256,256,,,,,,f16->f32,cpu-ggml,host,100,0.890,0.089,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,2048,32,1}","{32,32,256,1}",1024,32,32,32,256,2048,,,,,,f16->f32,cpu-ggml,host,100,6.789,0.679,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,2048,1,1}","{32,32,256,1}",1024,32,32,1,256,2048,,,,,,f16->f32,cpu-ggml,host,100,5.527,0.553,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,2048,16,1}","{32,32,256,1}",1024,32,32,16,256,2048,,,,,,f16->f32,cpu-ggml,host,100,6.136,0.614,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,8192,32,1}","{32,32,256,1}",1024,32,32,32,256,8192,,,,,,f16->f32,cpu-ggml,host,100,30.208,3.021,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,8192,1,1}","{32,32,256,1}",1024,32,32,1,256,8192,,,,,,f16->f32,cpu-ggml,host,100,26.689,2.669,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,256,1}; KV{32,8192,16,1}","{32,32,256,1}",1024,32,32,16,256,8192,,,,,,f16->f32,cpu-ggml,host,100,32.687,3.269,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,256,32,1}","{32,32,1024,1}",1024,32,32,32,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.254,0.325,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,256,1,1}","{32,32,1024,1}",1024,32,32,1,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.256,0.326,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,256,16,1}","{32,32,1024,1}",1024,32,32,16,1024,256,,,,,,f16->f32,cpu-ggml,host,100,3.998,0.400,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,2048,32,1}","{32,32,1024,1}",1024,32,32,32,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,24.232,2.423,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,2048,1,1}","{32,32,1024,1}",1024,32,32,1,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,20.724,2.072,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,2048,16,1}","{32,32,1024,1}",1024,32,32,16,1024,2048,,,,,,f16->f32,cpu-ggml,host,100,32.083,3.208,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,8192,32,1}","{32,32,1024,1}",1024,32,32,32,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,114.045,11.405,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,8192,1,1}","{32,32,1024,1}",1024,32,32,1,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,72.501,7.250,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{32,32,1024,1}; KV{32,8192,16,1}","{32,32,1024,1}",1024,32,32,16,1024,8192,,,,,,f16->f32,cpu-ggml,host,100,108.091,10.809,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,256,8,1}","{256,8,4,1}",2048,256,8,8,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.939,0.094,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,256,1,1}","{256,8,4,1}",2048,256,8,1,4,256,,,,,,f16->f32,cpu-ggml,host,100,1.262,0.126,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,256,4,1}","{256,8,4,1}",2048,256,8,4,4,256,,,,,,f16->f32,cpu-ggml,host,100,0.891,0.089,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,2048,8,1}","{256,8,4,1}",2048,256,8,8,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.913,0.091,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,2048,1,1}","{256,8,4,1}",2048,256,8,1,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.863,0.086,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,2048,4,1}","{256,8,4,1}",2048,256,8,4,4,2048,,,,,,f16->f32,cpu-ggml,host,100,0.842,0.084,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,8192,8,1}","{256,8,4,1}",2048,256,8,8,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.895,0.089,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,8192,1,1}","{256,8,4,1}",2048,256,8,1,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.785,0.078,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,4,1}; KV{256,8192,4,1}","{256,8,4,1}",2048,256,8,4,4,8192,,,,,,f16->f32,cpu-ggml,host,100,0.845,0.085,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,256,8,1}","{256,8,64,1}",2048,256,8,8,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.759,0.076,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,256,1,1}","{256,8,64,1}",2048,256,8,1,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.775,0.078,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,256,4,1}","{256,8,64,1}",2048,256,8,4,64,256,,,,,,f16->f32,cpu-ggml,host,100,0.766,0.077,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,2048,8,1}","{256,8,64,1}",2048,256,8,8,64,2048,,,,,,f16->f32,cpu-ggml,host,100,3.093,0.309,2025-10-23T07:43:22Z
FLASH_ATTN_EXT,fused,"Q{256,8,64,1}; KV{256,2048,1,1}","{256,8,64,1}",2048,256,8,1,64,2048,,,,,,f16->f32,cpu-ggml,host,100,3.011,0.301,2025-10-23T07:43:22Z
